id_a,id_b,agent_id,group_a,sub_a,group_b,sub_b,mode_a,mode_b,url_a,url_b,instr_a,instr_b,similarity
68b59d3a-be21-4298-9bea-177f2a505398,96626f54-ad20-41ae-a376-7b3f57a90fcc,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Funcionamiento órganos de gobierno,Institucional,Agenda institucional,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjA=/30007,En este enlace tienes toda la información sobre funcionamiento órganos de gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,En este enlace tienes toda la información sobre agenda institucional: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjA=/30007,0.9271
ae696b48-39a1-4278-ba30-42595078104b,ec881bb7-8042-4e38-ab8a-b27b7b9d7536,c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,NORMA · ORDENANZA REGULADORA DE VERTIDOS A LA RED DE ALCANTARILLADO,Urbanismo,NORMA · NORMAS SUBSIDIARIAS,ia,ia,https://alguazas.es/wp-content/uploads/2020/12/20200515_VERTIDOS_A_LA_RED_DE_ALCANTARILLADO.pdf,https://alguazas.es/wp-content/uploads/2022/11/Normas-Subsidiarias-de-Alguazas.zip,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.9269
0d67fa58-1eb1-4d8c-b773-f5fbf50719e7,57b3953e-9add-4222-be71-775e09561dc7,c1330a20-c057-4764-8121-6268ca02f280,Transparencia,NORMA · ACUERDO MARCO SOBRE CONDICIONES DE TRABAJO DEL AYUNTAMIENTO DE ALGUAZAS,Transparencia,NORMA · CONVENIO COLECTIVO DEL PERSONAL LABORAL DEL EXCELENTÍSIMO AYUNTAMIENTO DE ALGUAZAS PARA EL AÑO 2009,ia,ia,https://alguazas.es/wp-content/uploads/2021/03/ACUERDO-MARCO-ALGUAZAS.pdf,https://alguazas.es/wp-content/uploads/2021/03/CONVENIO-COLECTIVO-DE-TRABAJO-PARA-EL-AYTO-DE-ALGUAZAS.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.9268
4d05c3f1-ce93-41e1-a776-a1cd6f4dc9eb,8393e23d-bed5-48d5-b35a-70475b18f112,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Simulador ICIO,Gestión tributaria,OVT - Simulador plusvalías,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/icio,https://alguazas.tributoslocales.es/300070/AALGUAZAS/plusvalia,Puedes usar el simulador del ICIO en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/icio,Puedes usar el simulador de plusvalía en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/plusvalia,0.9267
41227d29-fb46-4703-afde-a3ebc85b5b64,42bed151-f70b-4185-af01-56692ea66531,c1330a20-c057-4764-8121-6268ca02f280,Seguridad Ciudadana,NORMA · ORDENANZA MUNICIPAL DE CIRCULACION,Seguridad Ciudadana,NORMA · ORDENANZA MUNICIPAL PARA PROTECCION DE LA SEGURIDAD CIUDADANA Y PREVENCION DE CONDUCTAS INCIVICAS EN EL MUNICIPIO DE ALGUAZAS,ia,ia,https://alguazas.es/wp-content/uploads/2020/12/20200515_ORDENANZA-CIRCULACION.pdf,https://alguazas.es/wp-content/uploads/2020/12/20190128_ANUNCIO-BORM-No-158-DE-11-7-2018.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.9263
2e08358d-a488-4346-a212-69e75573f638,52fc89a1-367d-4193-bbee-3e523e0613e1,c1330a20-c057-4764-8121-6268ca02f280,Página principal,Facebook del Ayuntamiento de Alguazas,Página principal,Instagram del Ayuntamiento de Alguazas,directo,directo,https://www.facebook.com/ayuntamientoalguazas/,https://www.instagram.com/ayuntamientodealguazas,Puedes seguir al Ayuntamiento de Alguazas en Facebook aquí: https://www.facebook.com/ayuntamientoalguazas/,Puedes seguir al Ayuntamiento de Alguazas en Instagram aquí: https://www.instagram.com/ayuntamientodealguazas,0.9258
5a7378d3-eed0-4265-a215-90f4f435dcb2,736c225e-93f3-4aab-a3db-9e77f0a6aa02,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Información y atención ciudadana - Acceso a información,Sede electrónica,Información y atención ciudadana - Solicitud general y aportación de documentos,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=10&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=11&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar acceso a información pública en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=10&tipoVentana=&entidad=30007&idioma=1,Puedes presentar una solicitud general o aportar documentos en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=11&tipoVentana=&entidad=30007&idioma=1,0.9256
73330e31-0e86-49b5-b228-69f4d4e6ddcb,e0818cfd-e649-4ba5-a23b-b280fc8747a6,c1330a20-c057-4764-8121-6268ca02f280,Económica,Presupuestos,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2021,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTcz/30007,En este enlace tienes toda la información sobre presupuestos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,En este enlace tienes toda la información sobre presupuestos participativos 2021: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTcz/30007,0.9254
7c33db30-9881-414a-9fa0-f75a56424777,de7d9619-e35b-4383-86bf-aaea8921cbd4,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,Normativa de participación ciudadana,Participación Ciudadana,Alguazas Participa (qué es y cómo participar),directo,directo,https://participa.alguazas.es/normativa/,https://participa.alguazas.es/,Toda la información sobre la normativa y reglamentos de participación ciudadana está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuent,"Toda la información sobre la plataforma de participación ciudadana Alguazas Participa (qué es, cómo registrarse, cómo enviar propuestas o votar) está disponible en el enlace indicado. Accede a él y co",0.9253
6606e2e1-af0b-4eec-b0a2-fd4658092532,e9d435b6-5415-4730-831b-4ccd9d31d2af,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Altos cargos,Institucional,Responsable unidades administrativas,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjY=/30007,En este enlace tienes toda la información sobre altos cargos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,En este enlace tienes toda la información sobre responsable unidades administrativas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjY=/30007,0.9246
688b4476-f537-4b5a-9576-55d22121608b,b10f3ce1-58be-4ce6-b8dd-730d7000e863,c1330a20-c057-4764-8121-6268ca02f280,Institucional,General (carpeta principal),Información relacionada con la transparencia,General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU=/30007,En este enlace tienes toda la información sobre institucional: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,En este enlace tienes toda la información sobre informacion relacionada con la transparencia: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU=/30007,0.9238
94547c7c-2851-45f1-9a45-22940ffa4740,c79bbbb3-38dd-4b63-89fe-0792c7d5276e,c1330a20-c057-4764-8121-6268ca02f280,Económica,General (carpeta principal),Económica,Servicios públicos,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzY=/30007,En este enlace tienes toda la información sobre economica: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANw==/30007,En este enlace tienes toda la información sobre servicios públicos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzY=/30007,0.9236
5191c98b-9052-4cb8-9340-bb3e3aaf9eb9,71c7ab58-6c7e-43f2-b445-14fa3c3c0467,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,Propuestas ciudadanas (activas y anteriores),Participación Ciudadana,TRÁMITE · Portal de Participación,directo,directo,https://participa.alguazas.es/propuestas-ciudadanas/,http://participa.alguazas.es,Toda la información sobre las propuestas ciudadanas presentadas en la plataforma (activas y de convocatorias anteriores) está disponible en los enlaces indicados. Accede a ellos y consúltalos: traslad,"Toda la información sobre portal de participación está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda ",0.9234
688b4476-f537-4b5a-9576-55d22121608b,96626f54-ad20-41ae-a376-7b3f57a90fcc,c1330a20-c057-4764-8121-6268ca02f280,Institucional,General (carpeta principal),Institucional,Agenda institucional,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjA=/30007,En este enlace tienes toda la información sobre institucional: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,En este enlace tienes toda la información sobre agenda institucional: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjA=/30007,0.9231
1afe2391-44f3-4421-88d4-db7fac8040d0,7f5a0a2c-b019-47e2-a4f3-543786b5264c,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · Instituto de Fomento de la Región de Murcia,Comercio,TRÁMITE · Ayudas y subvenciones (INFO Murcia),ia,ia,https://www.institutofomentomurcia.es,https://www.institutofomentomurcia.es/ayudas-y-subvenciones,Toda la información sobre instituto de fomento de la región de murcia está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa,Toda la información sobre ayudas y subvenciones (INFO Murcia) está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL par,0.9224
6606e2e1-af0b-4eec-b0a2-fd4658092532,68b59d3a-be21-4298-9bea-177f2a505398,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Altos cargos,Institucional,Funcionamiento órganos de gobierno,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,En este enlace tienes toda la información sobre altos cargos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,En este enlace tienes toda la información sobre funcionamiento órganos de gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,0.9224
7c2f59aa-366d-4645-848c-ae2ae75d6933,fe2948f7-34aa-457f-835d-86fce0005fd0,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Expedientes tributarios,Gestión tributaria,OVT - Recibos pendientes,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pendientes,Puedes consultar tus expedientes tributarios en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,Puedes ver tus recibos pendientes en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pendientes,0.9215
68b59d3a-be21-4298-9bea-177f2a505398,da1c4031-772c-40f4-9c58-126e19870fe8,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Funcionamiento órganos de gobierno,Institucional,Consejo municipal participación ciudadana,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjU=/30007,En este enlace tienes toda la información sobre funcionamiento órganos de gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,En este enlace tienes toda la información sobre consejo municipal participación ciudadana: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjU=/30007,0.9215
38f9ba62-9d8e-461a-9199-6d60727f1736,9065000c-35d8-4c51-be98-cca6956d719d,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Padrón y datos personales - Modificación en Padrón,Sede electrónica,Padrón y datos personales - Alta en Padrón,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=18&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=17&tipoVentana=&entidad=30007&idioma=1,Puedes modificar tus datos del padrón online en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=18&tipoVentana=&entidad=30007&idioma=1,Puedes darte de alta en el padrón online en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=17&tipoVentana=&entidad=30007&idioma=1,0.9212
3911d481-b4a7-4be0-87bd-4e827cf639d0,73330e31-0e86-49b5-b228-69f4d4e6ddcb,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2018,Económica,Presupuestos,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,En este enlace tienes toda la información sobre presupuestos participativos 2018: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,En este enlace tienes toda la información sobre presupuestos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,0.9211
4393e35b-02bf-4b32-87cd-a8b0f74b0d83,c28625fa-edc0-4ccb-8bae-897232bae5db,c1330a20-c057-4764-8121-6268ca02f280,Hacienda,NORMA · REGLAMENTO DE BASES REGULADORAS DE CONCESION DE SUBVENCIONES A ENTIDADES Y ASOCIACIONES SIN ÁNIMO DE LUCRO,Hacienda,NORMA · ORDENANZA MUNICIPAL GENERAL DE SUBVENCIONES,ia,ia,https://alguazas.es/wp-content/uploads/2020/12/20200513_BASES-REGULADORAS-CONCESION-DE-SUBVENCIONES-A-ASOCIACIONES.pdf,https://alguazas.es/wp-content/uploads/2021/06/PUBLICACION-APROBACION-DEFINITIVA-ORDENANZA-GENERAL-DE-SUBVENCIONES-BORM-No-131-DE-FECHA-10-06-2021.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.9209
27d2e636-593f-42f6-9745-3b25ff3f2f28,885d6d90-01db-4309-a9f1-633abc772178,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Licencias y permisos - Ordenamiento urbanístico,Sede electrónica,Licencias y permisos - Certificados e informes,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=30&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=32&tipoVentana=&entidad=30007&idioma=1,Puedes realizar trámites de ordenamiento urbanístico en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=30&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar certificados e informes urbanísticos en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=32&tipoVentana=&entidad=30007&idioma=1,0.9209
60124e53-cd4a-4231-914f-9af34e6c43e4,d0dd5baa-91d9-47b2-bded-296d4bd7c968,c1330a20-c057-4764-8121-6268ca02f280,Corporación Municipal,NORMA · REGLAMENTO ORGANICO Y FUNCIONAL DEL AYUNTAMIENTO DE ALGUAZAS,Participación Ciudadana,NORMA · REGLAMENTO MUNICIPAL PARTICIPACION CIUDADANA Y BUEN GOBIERNO,directo,directo,https://alguazas.es/wp-content/uploads/2020/12/20191021_MODIFICACION-REGLAMENTO-ORGANICO-MUNICIPAL-ROM-BORM-No-230-DE-4-10-2019.pdf,https://alguazas.es/wp-content/uploads/2020/12/20200511_PUBLICACION-BORM-REGLAMENTO-MUNICIPAL-PARTICIPACION-CIUDADANA.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.9208
0c47390f-ee09-4b33-9648-dfbb8b2b28c2,a789bff4-d096-449b-a902-598fd7e856af,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · Comercios locales (ACE Alguazas),Comercio,TRÁMITE · Agencia de Desarrollo Local de Alguazas (información y gestiones),ia,ia,https://acealguazas.es/#/,https://www.adlalguazas.blogspot.com,Toda la información sobre comercios locales (ACE Alguazas) está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para q,Toda la información sobre agencia de desarrollo local de Alguazas está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL,0.9201
73330e31-0e86-49b5-b228-69f4d4e6ddcb,a334efe6-62be-4526-8154-0d536a806600,c1330a20-c057-4764-8121-6268ca02f280,Económica,Presupuestos,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2025,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODc1/30007,En este enlace tienes toda la información sobre presupuestos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,En este enlace tienes toda la información sobre presupuestos participativos 2025: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODc1/30007,0.9200
43c8334d-7f72-4835-b4ce-8a5c13284fcf,9065000c-35d8-4c51-be98-cca6956d719d,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Padrón y datos personales - Certificados,Sede electrónica,Padrón y datos personales - Alta en Padrón,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=19&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=17&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar certificados de padrón online en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=19&tipoVentana=&entidad=30007&idioma=1,Puedes darte de alta en el padrón online en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=17&tipoVentana=&entidad=30007&idioma=1,0.9199
